"App","Category","Rating","Reviews","Size","Installs","Type","Price","Content.Rating","Genres","Last.Updated","Current.Ver","Android.Ver","Last.Updated..Year.","Last.Updated..Year.Month.","Category..categorical.","Type..categorical.","Genres..categorical.","Current.Ver..categorical.","Android.Ver..categorical.","Last.Updated..Year.Month...categorical.","No_reviews_count","Reviews_present_count","Rating_Q","Installs_Q"
"City Taxi Driver sim 2016: Cab simulator Game-s",11,4.1,16111,57,1e+06,0,0,0,96,"2018-06-12",352,17,2018,85,"FAMILY","Free","Simulation","1.11","4.1 and up","2018-06",0,0,1,3
"CJ Fallon eBook Reader",11,1.9,76,14,5000,0,0,0,38,"2014-02-13",1200,10,2014,33,"FAMILY","Free","Education","2.2.1","3.0 and up","2014-02",0,0,0,1
"CJ SO COOL",11,4.5,145,14,10000,0,0,0,51,"2018-07-11",113,18,2018,86,"FAMILY","Free","Entertainment","1.0","4.2 and up","2018-07",0,0,3,1
"CK-12 Physics Simulations",11,4.1,30,24,5000,0,0,0,42,"2018-04-18",225,17,2018,83,"FAMILY","Free","Education;Education","1.0.7","4.1 and up","2018-04",0,0,1,1
"CK-12: Practice Math & Science",11,4.2,562,20,50000,0,0,0,42,"2017-12-21",1815,17,2017,79,"FAMILY","Free","Education;Education","3.8.0.251918","4.1 and up","2017-12",0,0,1,2
"CK FFXIV Companion",11,4.3,1364,5.2,1e+05,0,0,0,51,"2018-07-12",2012,8,2018,86,"FAMILY","Free","Entertainment","4.3.5","2.3 and up","2018-07",0,0,2,2
"ClanManagerTT2",11,4.7,55,3.3,1000,0,0,0,26,"2018-07-24",1230,20,2018,86,"FAMILY","Free","Casual","2.2.9","4.4 and up","2018-07",0,0,3,0
"Clash Soundboard For CR & COC",11,4.3,13,26,500,0,0,0,51,"2018-01-03",277,15,2018,80,"FAMILY","Free","Entertainment","1.1","4.0.3 and up","2018-01",0,0,2,0
"Classic FC 64 IN 1",11,4.2,1749,6.2,1e+05,0,0,0,26,"2017-12-29",118,8,2017,79,"FAMILY","Free","Casual","1.0.0","2.3 and up","2017-12",0,0,1,2
"Club Penguin Island",11,2.8,107441,32,1e+06,0,0,0,27,"2018-07-10",349,20,2018,86,"FAMILY","Free","Casual;Action & Adventure","1.10.5","4.4 and up","2018-07",0,0,0,3
"Clumsy Santa ER Surgery",11,4.1,214,46,1e+05,0,0,1,26,"2016-12-22",113,15,2016,67,"FAMILY","Free","Casual","1.0","4.0.3 and up","2016-12",0,0,1,2
"CN Resident",11,5,1,64,100,0,0,0,51,"2017-05-22",2140,17,2017,72,"FAMILY","Free","Entertainment","40.10","4.1 and up","2017-05",0,0,3,0
"CN Sayin' - Cartoon Network",11,4.5,85,25,10000,0,0,0,51,"2018-03-27",489,20,2018,82,"FAMILY","Free","Entertainment","1.22","4.4 and up","2018-03",0,0,3,1
"CN Summer Challenge",11,3.7,985,49,1e+05,0,0,0,53,"2018-05-24",277,20,2018,84,"FAMILY","Free","Entertainment;Brain Games","1.1","4.4 and up","2018-05",0,0,0,2
"CN Superstar Soccer: Goal!!!",11,4.1,3863,41,1e+05,1,2.99,0,102,"2018-05-24",287,17,2018,84,"FAMILY","Paid","Sports;Action & Adventure","1.1.1","4.1 and up","2018-05",0,0,1,2
"codeEazy - C/C++/JAVA",11,4.6,130,2.2,10000,0,0,0,38,"2016-04-04",189,15,2016,59,"FAMILY","Free","Education","1.0.3","4.0.3 and up","2016-04",0,0,3,1
"Codes for GTA San Andreas",11,3.8,12414,13,1e+06,0,0,0,51,"2017-08-04",118,17,2017,75,"FAMILY","Free","Entertainment","1.0.0","4.1 and up","2017-08",0,0,0,3
"codeSpark Academy & The Foos",11,4.1,4522,57,5e+05,0,0,0,49,"2018-06-21",1189,17,2018,85,"FAMILY","Free","Educational;Education","2.19.01","4.1 and up","2018-06",0,0,1,3
"Color by Disney",11,2.7,5706,47,5e+05,0,0,0,51,"2017-07-13",718,20,2017,74,"FAMILY","Free","Entertainment","1.7","4.4 and up","2017-07",0,0,0,3
"Color by Number - Draw Sandbox Pixel Art",11,4.6,10247,15,1e+06,0,0,0,51,"2018-07-27",540,17,2018,86,"FAMILY","Free","Entertainment","1.3.13","4.1 and up","2018-07",8,92,3,3
"Color By Number - Sandbox Pixel Coloring Book",11,4.7,24557,24,1e+06,0,0,0,29,"2018-08-03",560,20,2018,87,"FAMILY","Free","Casual;Creativity","1.3.6","4.4 and up","2018-08",0,0,3,3
"Color by Number: Pixel Art",11,4.6,12034,34,1e+06,0,0,0,51,"2018-05-26",2105,17,2018,84,"FAMILY","Free","Entertainment","4.8","4.1 and up","2018-05",0,0,3,3
"Color By Numbers - Art Game for Kids and Adults",11,3.1,305,8.3,1e+05,0,0,0,47,"2016-07-07",1521,9,2016,62,"FAMILY","Free","Educational;Brain Games","3","2.3.3 and up","2016-07",0,0,0,2
"Color Quartets",11,4,42,12,1000,0,0,0,26,"2016-11-15",635,13,2016,66,"FAMILY","Free","Casual","1.46","4.0 and up","2016-11",0,0,1,0
"Coloring & Learn",11,4.4,12753,51,5e+06,0,0,0,48,"2018-07-17",639,15,2018,86,"FAMILY","Free","Educational;Creativity","1.49","4.0.3 and up","2018-07",2,38,2,3
"Coloring Book at Five Nights",11,4,532,6.5,1e+05,0,0,0,45,"2017-06-06",688,8,2017,73,"FAMILY","Free","Educational","1.6","2.3 and up","2017-06",0,0,1,2
"Comptia A+ 220-901 & 220-902",11,4.4,174,5.7,10000,0,0,0,38,"2018-04-19",1061,17,2018,83,"FAMILY","Free","Education","2.0.7","4.1 and up","2018-04",40,29,2,1
"CompTIA A+ Pocket Prep",11,4.3,1311,14,10000,0,0,0,38,"2018-07-11",2053,20,2018,86,"FAMILY","Free","Education","4.5.2","4.4 and up","2018-07",40,0,2,1
"CompTIA Exam Training",11,4.8,3053,17,50000,0,0,0,38,"2018-07-03",718,18,2018,86,"FAMILY","Free","Education","1.7","4.2 and up","2018-07",40,0,3,2
"COMSATS BOOK STORE FOR BS(CS)",11,5,15,94,50,0,0,0,38,"2018-07-11",1014,15,2018,86,"FAMILY","Free","Education","2.0","4.0.3 and up","2018-07",0,0,3,0
"Connect'Em",11,4.5,49381,6.8,1e+06,0,0,0,82,"2018-06-25",162,3,2018,85,"FAMILY","Free","Puzzle","1.0.17","2.0 and up","2018-06",0,0,3,3
"Connect'Em Halloween",11,4.5,6673,4.4,5e+05,0,0,0,82,"2016-09-23",225,3,2016,64,"FAMILY","Free","Puzzle","1.0.7","2.0 and up","2016-09",0,0,3,3
"Contractor City Construction - Heavy Logistics",11,4.2,31,35,5000,0,0,0,96,"2018-06-12",250,13,2018,85,"FAMILY","Free","Simulation","1.01","4.0 and up","2018-06",0,0,1,1
"Cook 'n Learn Smart Kitchen",11,3.5,205,62,50000,0,0,0,49,"2017-03-06",201,19,2017,70,"FAMILY","Free","Educational;Education","1.0.4","4.3 and up","2017-03",0,0,0,2
"CP Brown English-Telugu Dictionary",11,4.4,8,6.8,500,0,0,0,38,"2017-11-10",1522,13,2017,78,"FAMILY","Free","Education","3.0","4.0 and up","2017-11",0,0,2,0
"CP Calculator",11,4.1,187,2.9,10000,0,0,0,51,"2016-09-13",1679,17,2016,64,"FAMILY","Free","Entertainment","3.21","4.1 and up","2016-09",0,0,1,1
"CP Calculator - Poke Go Calc",11,4.1,7,22,500,0,0,0,51,"2016-09-17",277,18,2016,64,"FAMILY","Free","Entertainment","1.1","4.2 and up","2016-09",0,0,1,0
"Cp Calculator for Evolution:GO",11,4.8,124,2.5,500,0,0,0,51,"2016-08-23",424,18,2016,63,"FAMILY","Free","Entertainment","1.2","4.2 and up","2016-08",0,0,3,0
"CP Channel",11,4.6,7,12,500,0,0,0.5,38,"2018-03-21",280,17,2018,82,"FAMILY","Free","Education","1.1.0","4.1 and up","2018-03",0,0,3,0
"CP Creepypasta",11,3.8,128,2.9,10000,0,0,1,51,"2016-07-11",173,15,2016,62,"FAMILY","Free","Entertainment","1.0.2","4.0.3 and up","2016-07",0,0,0,1
"CP evolution calculator Pokemo",11,4.1,78,0.787,10000,0,0,0,45,"2017-02-26",532,17,2017,69,"FAMILY","Free","Educational","1.3","4.1 and up","2017-02",0,0,1,1
"CP RACING 2 FREE",11,4,4607,19,1e+05,0,0,0,96,"2018-03-12",1521,13,2018,82,"FAMILY","Free","Simulation","3","4.0 and up","2018-03",0,0,1,2
"CR & CoC Private Server - Clash Barbarians PRO",11,4.6,167974,5,5e+05,0,0,0,51,"2018-07-27",2720,15,2018,86,"FAMILY","Free","Entertainment","Gratis","4.0.3 and up","2018-07",0,0,3,3
"Cr Aviation Academy",11,5,7,22,100,0,0,0,38,"2017-08-09",113,17,2017,75,"FAMILY","Free","Education","1.0","4.1 and up","2017-08",0,0,3,0
"CR Best Decks",11,3.5,34,30,1000,0,0,0,103,"2017-07-05",259,15,2017,74,"FAMILY","Free","Strategy","1.03","4.0.3 and up","2017-07",0,0,0,0
"CR Family",11,2.3,10,5.2,1000,0,0,0,38,"2017-02-08",118,17,2017,69,"FAMILY","Free","Education","1.0.0","4.1 and up","2017-02",0,0,0,0
"CR Fans: Mazos, Clanes y Grupos",11,4.3,219,4.3,5000,0,0,0,51,"2017-12-21",225,8,2017,79,"FAMILY","Free","Entertainment","1.0.7","2.3 and up","2017-12",0,0,2,1
"Crack Attack",11,4.3,31970,77,1e+06,0,0,0,82,"2017-06-07",756,32,2017,73,"FAMILY","Free","Puzzle","1.8","Varies with device","2017-06",0,0,2,3
"Crack the blue angry birds egg",11,3.2,85,2.1,10000,0,0,0,82,"2016-04-22",118,5,2016,59,"FAMILY","Free","Puzzle","1.0.0","2.1 and up","2016-04",0,0,0,1
"Crazy Colors: Bubbles Matching",11,4.6,3063,1.6,1e+05,0,0,0,17,"2018-05-24",1455,10,2018,84,"FAMILY","Free","Board;Brain Games","2.9.7","3.0 and up","2018-05",40,0,3,2
"Crazy ER Open Heart Surgery Simulator",11,4,2936,45,5e+05,0,0,0,96,"2017-10-26",641,13,2017,77,"FAMILY","Free","Simulation","1.5","4.0 and up","2017-10",0,0,1,3
"Create A Superhero HD",11,3.3,8642,19,5e+05,0,0,1,26,"2017-12-30",1908,8,2017,79,"FAMILY","Free","Casual","4.0.4","2.3 and up","2017-12",100,0,0,3
"CritDice - Dice Roller",11,4.7,2910,5.3,50000,0,0,0,51,"2016-10-30",1015,17,2016,65,"FAMILY","Free","Entertainment","2.0.0","4.1 and up","2016-10",0,0,3,2
"Crusaders Quest",11,4.4,475020,69,5e+06,0,0,0.5,90,"2018-07-26",2089,17,2018,86,"FAMILY","Free","Role Playing","4.7.0.KG","4.1 and up","2018-07",0,0,2,3
"CS-Touch",11,3.9,337,22,10000,0,0,0,38,"2018-05-11",1782,25,2018,84,"FAMILY","Free","Education","3.6","5.0 and up","2018-05",0,0,1,1
"CS & IT Interview Questions",11,5,43,3.3,1000,0,0,0,38,"2018-03-27",277,18,2018,82,"FAMILY","Free","Education","1.1","4.2 and up","2018-03",0,0,3,0
"CS Interview FAQs",11,4.3,99,1.1,10000,0,0,0,38,"2013-02-11",373,7,2013,21,"FAMILY","Free","Education","1.13","2.2 and up","2013-02",0,0,2,1
"CS Interview Questions (TechQ)",11,4.8,33,6.7,5000,0,0,0,38,"2017-01-27",641,17,2017,68,"FAMILY","Free","Education","1.5","4.1 and up","2017-01",0,0,3,1
"CSCS BG (<U+0432> <U+0431><U+044A><U+043B><U+0433><U+0430><U+0440><U+0441><U+043A><U+0438>)",11,2.4,7,2.1,100,1,3.99,0,38,"2017-03-23",113,15,2017,70,"FAMILY","Paid","Education","1.0","4.0.3 and up","2017-03",0,0,0,0
"CT-Guide & Positioning",11,3.7,6,7.8,1000,0,0,0,38,"2018-06-06",641,13,2018,85,"FAMILY","Free","Education","1.5","4.0 and up","2018-06",0,0,0,0
"CT-Stream Player",11,3.9,84,11,10000,0,0,0,51,"2016-11-21",1725,10,2016,66,"FAMILY","Free","Entertainment","3.4","3.0 and up","2016-11",0,0,1,1
"CT Abdomen",11,4.3,7,62,1000,0,0,0,38,"2017-02-21",113,20,2017,69,"FAMILY","Free","Education","1.0","4.4 and up","2017-02",0,0,2,0
"CT Brain Interpretation",11,5,3,29,500,0,0,0,38,"2018-07-04",2163,13,2018,86,"FAMILY","Free","Education","5.0.16","4.0 and up","2018-07",0,0,3,0
"CT Lottery",11,3.8,271,8.3,50000,0,0,1,51,"2017-06-12",426,13,2017,73,"FAMILY","Free","Entertainment","1.2.0","4.0 and up","2017-06",0,0,0,2
"CT Scan Generations",11,4.7,6,5.1,1000,0,0,0,38,"2018-04-01",113,13,2018,83,"FAMILY","Free","Education","1.0","4.0 and up","2018-04",0,0,3,0
"Curio Quest",11,4.3,59152,50,1e+06,0,0,0.5,90,"2018-03-29",384,15,2018,82,"FAMILY","Free","Role Playing","1.14.00","4.0.3 and up","2018-03",0,0,2,3
"Cursive Writing Wizard - Handwriting",11,4,3745,31,1e+06,0,0,0,42,"2017-12-03",1336,15,2017,79,"FAMILY","Free","Education;Education","2.5.0","4.0.3 and up","2017-12",0,0,1,3
"Cut the Rope GOLD",11,4.6,61264,43,1e+06,1,0.99,0,82,"2018-06-19",1802,17,2018,85,"FAMILY","Paid","Puzzle","3.7.0","4.1 and up","2018-06",0,0,3,3
"Cute Images for Whatsapp",11,4.4,634,8.1,1e+05,0,0,1,51,"2015-12-23",113,9,2015,55,"FAMILY","Free","Entertainment","1.0","2.3.3 and up","2015-12",0,0,2,2
"Cute Pet Puppies",11,4,10447,36,1e+06,0,0,0,97,"2016-02-18",201,8,2016,57,"FAMILY","Free","Simulation;Action & Adventure","1.0.4","2.3 and up","2016-02",40,0,1,3
"Cutie Cubies",11,4.4,6356,83,5e+05,0,0,0,85,"2018-07-04",419,17,2018,86,"FAMILY","Free","Puzzle;Creativity","1.180702","4.1 and up","2018-07",0,0,2,3
"CV Creator",11,4.4,31,8.3,10000,0,0,0,38,"2018-01-08",431,18,2018,80,"FAMILY","Free","Education","1.2.1","4.2 and up","2018-01",0,0,2,1
"CV Examples 2018",11,4.5,625,26,1e+05,0,0,0,38,"2018-07-30",1889,15,2018,86,"FAMILY","Free","Education","4.0","4.0.3 and up","2018-07",0,0,3,2
"CV Formats 2018",11,4.3,374,26,1e+05,0,0,0,38,"2017-10-09",113,15,2017,77,"FAMILY","Free","Education","1.0","4.0.3 and up","2017-10",0,0,2,2
"Cv maker / Job cv maker",11,4.4,14,5.5,1000,0,0,0,38,"2018-03-27",113,13,2018,82,"FAMILY","Free","Education","1.0","4.0 and up","2018-03",0,0,2,0
"CV Templates 2018",11,4,13,26,5000,0,0,0,38,"2017-10-09",277,15,2017,77,"FAMILY","Free","Education","1.1","4.0.3 and up","2017-10",0,0,1,1
"CX-10DS",11,3.4,12,11,1000,0,0,0,26,"2017-09-15",687,13,2017,76,"FAMILY","Free","Casual","1.5_6","4.0 and up","2017-09",0,0,0,0
"CX-10WiFi",11,4,1419,12,1e+05,0,0,0,26,"2017-10-25",1369,13,2017,77,"FAMILY","Free","Casual","2.5_16","4.0 and up","2017-10",0,0,1,2
"CX-17WIFI",11,4.3,49,6.6,10000,0,0,0,51,"2018-03-21",1260,19,2018,82,"FAMILY","Free","Entertainment","2.3","4.3 and up","2018-03",0,0,2,1
"cx-32wifi",11,4.1,62,6.5,10000,0,0,0,51,"2015-11-14",592,7,2015,54,"FAMILY","Free","Entertainment","1.4","2.2 and up","2015-11",0,0,1,1
"cx-33wifi",11,4.4,63,7.6,10000,0,0,0,51,"2015-11-14",592,7,2015,54,"FAMILY","Free","Entertainment","1.4","2.2 and up","2015-11",0,0,2,1
"CX-37",11,3.9,13,12,1000,0,0,0,26,"2016-05-30",591,10,2016,60,"FAMILY","Free","Casual","1.3_4","3.0 and up","2016-05",0,0,1,0
"CX-40",11,3,2,33,100,0,0,0,51,"2017-12-14",1522,13,2017,79,"FAMILY","Free","Entertainment","3.0","4.0 and up","2017-12",0,0,0,0
"CX-60",11,3.1,19,94,1000,0,0,0,26,"2017-05-09",688,8,2017,72,"FAMILY","Free","Casual","1.6","2.3 and up","2017-05",0,0,0,0
"CX-OF",11,4.2,18,37,1000,0,0,0,51,"2018-01-31",2517,19,2018,80,"FAMILY","Free","Entertainment","7.2.1","4.3 and up","2018-01",0,0,1,0
"CX-WiFi720P",11,3.1,47,5.5,10000,0,0,0,51,"2015-11-14",1014,7,2015,54,"FAMILY","Free","Entertainment","2.0","2.2 and up","2015-11",0,0,0,1
"CX watcher",11,4.5,4,30,500,0,0,0,26,"2018-06-21",687,17,2018,85,"FAMILY","Free","Casual","1.5_6","4.1 and up","2018-06",0,0,3,0
"CXmodel-ufo",11,3.8,19,12,1000,0,0,0,51,"2017-01-19",1088,7,2017,68,"FAMILY","Free","Entertainment","2.1","2.2 and up","2017-01",0,0,0,0
"Cy-Reader",11,4.8,17,15,100,0,0,0,38,"2018-08-03",718,18,2018,87,"FAMILY","Free","Education","1.7","4.2 and up","2018-08",0,0,3,0
"Cymath - Math Problem Solver",11,4.5,10159,6.4,1e+06,0,0,0,38,"2018-04-13",1177,17,2018,83,"FAMILY","Free","Education","2.17","4.1 and up","2018-04",0,0,3,3
"Daily K-Talk",11,4.3,264,60,10000,0,0,0,38,"2018-07-31",2815,8,2018,86,"FAMILY","Free","Education","v8[1.0.10]","2.3 and up","2018-07",0,0,2,1
"Dance Magic Fashion Style Games",11,4.6,2533,46,1e+05,0,0,0,96,"2018-02-27",113,13,2018,81,"FAMILY","Free","Simulation","1.0","4.0 and up","2018-02",0,0,3,2
"Dance On Mobile",11,4.1,23609,31,1e+06,0,0,1,26,"2018-04-13",511,13,2018,83,"FAMILY","Free","Casual","1.26","4.0 and up","2018-04",0,0,1,3
"Dance School Stories - Dance Dreams Come True",11,4.4,91171,36,1e+06,0,0,0,90,"2018-08-03",229,17,2018,87,"FAMILY","Free","Role Playing","1.0.8","4.1 and up","2018-08",0,0,2,3
"Darkness Rises",11,4.7,456474,86,5e+06,0,0,1,90,"2018-07-24",426,20,2018,86,"FAMILY","Free","Role Playing","1.2.0","4.4 and up","2018-07",0,0,3,3
"Dash Tag - Fun Endless Runner!",11,4.5,6750,43,1e+05,0,0,0,26,"2018-06-13",1048,19,2018,85,"FAMILY","Free","Casual","2.0.3","4.3 and up","2018-06",0,0,3,2
"daskal.eu",11,5,5,15,50,0,0,0,38,"2017-10-06",1278,20,2017,77,"FAMILY","Free","Education","2.3.3","4.4 and up","2017-10",0,0,3,0
"DataCamp - Learn R, Python & SQL",11,4.4,944,12,1e+05,0,0,0,38,"2018-08-01",1581,17,2018,87,"FAMILY","Free","Education","3.1.0","4.1 and up","2018-08",0,0,2,2
"Day R Premium",11,4.8,51068,57,1e+05,1,4.99,1,90,"2018-06-21",684,15,2018,85,"FAMILY","Paid","Role Playing","1.574","4.0.3 and up","2018-06",0,0,3,2
"DB for Fallout Shelter",11,4,3323,47,1e+05,0,0,0,96,"2018-03-29",795,13,2018,82,"FAMILY","Free","Simulation","1.9","4.0 and up","2018-03",0,0,1,2
"DB for Hustle Castle",11,4.8,21,49,1000,0,0,0,90,"2018-07-04",277,17,2018,86,"FAMILY","Free","Role Playing","1.1","4.1 and up","2018-07",0,0,3,0
"DB Tools",11,4.6,37,3.3,1000,0,0,0,38,"2014-06-17",795,7,2014,37,"FAMILY","Free","Education","1.9","2.2 and up","2014-06",0,0,3,0
"DB Train Simulator",11,3.7,6514,72,5e+05,0,0,0,96,"2018-05-23",698,10,2018,84,"FAMILY","Free","Simulation","1.6.2","3.0 and up","2018-05",0,0,0,3
"DC All Access",11,4.4,12639,96,5e+05,0,0,1,51,"2017-10-17",1759,17,2017,77,"FAMILY","Free","Entertainment","3.5","4.1 and up","2017-10",0,0,2,3
"DC N COMPANY ENTERTAINMENT RADIO!",11,5,22,2.2,100,0,0,1.5,51,"2017-11-02",592,20,2017,78,"FAMILY","Free","Entertainment","1.4","4.4 and up","2017-11",0,0,3,0
"Death Dragon Knights RPG",11,4.1,11179,19,1e+06,0,0,1,90,"2016-09-16",1402,8,2016,64,"FAMILY","Free","Role Playing","2.7","2.3 and up","2016-09",0,0,1,3
"Deck Builder & Analyzer for CR",11,3.1,52,9.8,5000,0,0,0,51,"2017-05-04",113,15,2017,72,"FAMILY","Free","Entertainment","1.0","4.0.3 and up","2017-05",0,0,0,1
"Deck Shop for Clash Royale",11,4.6,2167,13,1e+05,0,0,0,51,"2018-08-06",317,20,2018,87,"FAMILY","Free","Entertainment","1.1.5","4.4 and up","2018-08",0,0,3,2
"Denis Brogniart - AH !",11,4.5,2931,0.818,1e+05,0,0,0,51,"2017-08-04",277,18,2017,75,"FAMILY","Free","Entertainment","1.1","4.2 and up","2017-08",0,0,3,2
"Dentist Surgery ER Emergency Doctor Hospital Games",11,3.5,2580,53,1e+05,0,0,0,96,"2018-07-06",838,17,2018,86,"FAMILY","Free","Simulation","10","4.1 and up","2018-07",0,0,0,2
"Depths of Betrayal CE (Full)",11,4.3,363,14,1000,1,2.99,0.5,26,"2013-08-19",118,8,2013,27,"FAMILY","Paid","Casual","1.0.0","2.3 and up","2013-08",0,0,2,0
"Desperate Housewives: The Game",11,4.2,10440,27,5e+05,0,0,1,90,"2018-08-06",995,20,2018,87,"FAMILY","Free","Role Playing","18.30.22","4.4 and up","2018-08",0,0,1,3
"Detect-O-Gromit (D.O.G 2)",11,3.8,45,47,10000,1,2.49,0,51,"2018-07-16",424,25,2018,86,"FAMILY","Paid","Entertainment","1.2","5.0 and up","2018-07",0,0,0,1
"Deus Ex GO",11,4.5,9699,23,1e+05,1,0.99,1,82,"2018-07-23",1104,18,2018,86,"FAMILY","Paid","Puzzle","2.1.111374","4.2 and up","2018-07",0,0,3,2
"DH-UFO",11,5,1,59,100,0,0,0,51,"2018-05-24",234,20,2018,84,"FAMILY","Free","Entertainment","1.0.9","4.4 and up","2018-05",0,0,3,0
"DH UFO",11,3,4,8,1000,0,0,0,51,"2017-06-08",110,17,2017,73,"FAMILY","Free","Entertainment","1","4.1 and up","2017-06",0,0,0,0
"Differential Equations Steps",11,3.6,1185,3.9,1e+05,0,0,0,38,"2017-04-11",2253,15,2017,71,"FAMILY","Free","Education","5.3.0","4.0.3 and up","2017-04",0,0,0,2
"Dino in City-Dinosaur N Police",11,3.7,10035,30,1e+06,0,0,1,96,"2018-05-23",1084,17,2018,84,"FAMILY","Free","Simulation","2.07","4.1 and up","2018-05",0,0,0,3
"DIRECTV for Tablets",11,3.9,24123,69,1e+06,0,0,1,51,"2018-06-01",2332,17,2018,85,"FAMILY","Free","Entertainment","5.9.006","4.1 and up","2018-06",0,0,1,3
"DIRECTV Remote App",11,3,480,19,1e+06,0,0,0,51,"2017-08-31",1319,27,2017,75,"FAMILY","Free","Entertainment","2.40","6.0 and up","2017-08",0,0,0,3
"Disaster Will Strike",11,4.5,14692,45,1e+06,0,0,0,82,"2018-07-19",408,17,2018,86,"FAMILY","Free","Puzzle","1.173.126","4.1 and up","2018-07",0,0,3,3
"Disciple Maker’s (DM) Lab",11,5,3,4,100,0,0,0,38,"2018-08-01",207,20,2018,87,"FAMILY","Free","Education","1.0.5","4.4 and up","2018-08",0,0,3,0
"Discovery K!ds Play!",11,4.1,19388,35,1e+06,0,0,0,56,"2018-05-03",1093,15,2018,84,"FAMILY","Free","Entertainment;Music & Video","2.1.0.2173","4.0.3 and up","2018-05",0,0,1,3
"Discovery K!ds Play! Español",11,4.2,11263,35,1e+06,0,0,0,56,"2018-05-03",1093,15,2018,84,"FAMILY","Free","Entertainment;Music & Video","2.1.0.2173","4.0.3 and up","2018-05",0,0,1,3
"Disney Magic Timer by Oral-B",11,3.9,31061,83,1e+06,0,0,0,62,"2018-06-16",1912,18,2018,85,"FAMILY","Free","Health & Fitness;Action & Adventure","4.0.6","4.2 and up","2018-06",0,0,1,3
"Disney Princess Palace Pets",11,3.9,60097,19,1e+06,0,0,0,57,"2018-02-10",2178,18,2018,81,"FAMILY","Free","Entertainment;Pretend Play","5.1","4.2 and up","2018-02",0,0,1,3
"DJ Mix Effects Simulator",11,4.1,5997,20,1e+06,0,0,0,96,"2018-01-26",277,17,2018,80,"FAMILY","Free","Simulation","1.1","4.1 and up","2018-01",0,0,1,3
"DJ Music Pad",11,3.6,35121,5.1,5e+06,0,0,0,51,"2018-05-22",213,13,2018,84,"FAMILY","Free","Entertainment","1.0.6","4.0 and up","2018-05",0,0,0,3
"dk",11,4.8,5,1.5,10,0,0,0,38,"2017-09-18",113,8,2017,76,"FAMILY","Free","Education","1.0","2.3 and up","2017-09",0,0,3,0
"DK 15 Minute Language Course",11,2.8,21,57,1000,0,0,0,38,"2018-04-06",129,15,2018,83,"FAMILY","Free","Education","1.0.0.5","4.0.3 and up","2018-04",0,0,0,0
"DK Readers",11,3.9,30,16,1000,0,0,0,38,"2014-07-02",277,8,2014,38,"FAMILY","Free","Education","1.1","2.3 and up","2014-07",0,0,1,0
"DK Virtual Reality",11,3.7,42,29,1000,0,0,0,21,"2018-03-13",723,25,2018,82,"FAMILY","Free","Books & Reference;Education","1.7.1","5.0 and up","2018-03",0,0,0,0
"DL Hughley",11,4.6,12,10,1000,0,0,1.5,51,"2018-03-23",1053,17,2018,82,"FAMILY","Free","Entertainment","2.0.4","4.1 and up","2018-03",0,0,3,0
"DM Buddy » Learn Digital Marketing",11,5,3,1.7,500,0,0,0,38,"2017-07-11",1088,17,2017,74,"FAMILY","Free","Education","2.1","4.1 and up","2017-07",0,0,3,0
"DN Employee",11,5,1,3.8,10,0,0,0,38,"2018-06-25",592,20,2018,85,"FAMILY","Free","Education","1.4","4.4 and up","2018-06",0,0,3,0
"do",11,3.1,1073,5.9,1e+05,0,0,0,103,"2016-06-08",201,13,2016,61,"FAMILY","Free","Strategy","1.0.4","4.0 and up","2016-06",0,0,0,2
"Do Not Crash",11,3.7,56664,8.3,1e+06,0,0,0,26,"2015-02-05",592,8,2015,45,"FAMILY","Free","Casual","1.4","2.3 and up","2015-02",0,0,0,3
"Do Not Disturb! 2 - Challenge Your Prank Skills!",11,4,34417,48,1e+06,0,0,0,45,"2018-08-06",234,17,2018,87,"FAMILY","Free","Educational","1.0.9","4.1 and up","2018-08",0,0,1,3
"DO YOU KNOW THE WAY Soundboard",11,4.5,1007,5.2,1e+05,0,0,0,51,"2018-07-01",2483,17,2018,86,"FAMILY","Free","Entertainment","7.0","4.1 and up","2018-07",0,0,3,2
"Doctor Games For Girls - Hospital ER",11,4.5,51,39,5000,0,0,0,26,"2018-04-16",1088,17,2018,83,"FAMILY","Free","Casual","2.1","4.1 and up","2018-04",0,0,3,1
"Doctor Pets",11,4.2,23060,21,1e+06,0,0,0,49,"2018-07-26",420,17,2018,86,"FAMILY","Free","Educational;Education","1.19","4.1 and up","2018-07",8,32,1,3
"Doctor X - ER On Wheels",11,3.6,12781,51,1e+06,0,0,0,32,"2018-06-06",234,17,2018,85,"FAMILY","Free","Casual;Pretend Play","1.0.9","4.1 and up","2018-06",0,0,0,3
"Dog Sim Online: Raise a Family",11,4.6,94989,74,5e+06,0,0,1,96,"2018-04-22",2628,13,2018,83,"FAMILY","Free","Simulation","8.6","4.0 and up","2018-04",36,4,3,3
"Doll House Design & Decoration 2: Girls House Game",11,3.9,2338,45,1e+05,0,0,0,96,"2018-05-29",277,17,2018,84,"FAMILY","Free","Simulation","1.1","4.1 and up","2018-05",0,0,1,2
"Dominos Game <U+2714><U+FE0F>",11,4.1,2903,16,1e+06,0,0,0,17,"2018-07-05",2218,17,2018,86,"FAMILY","Free","Board;Brain Games","5.2","4.1 and up","2018-07",1,39,1,3
"Doomsday Preppers™",11,4.2,137167,52,1e+06,0,0,0,103,"2017-01-17",936,15,2017,68,"FAMILY","Free","Strategy","130.48.08","4.0.3 and up","2017-01",0,0,1,3
